id;name; price ; discounted_price ;status;is_call_for_price;short_description;description;image_url;Image_url_2;Image_url_3;Image_url_4
2123;Inakustik CAT7 / CAT 7 Professional Network Cable 1m; IDR170.000,00 ; IDR-   ;;0;High-quality network cable with CAT7 cable and compact CAT6A RJ45 plugs for professional installations. The cable have be designed for high-speed network of up to 10 gigabits. The plugs are fitted with latching lever protection and have gold-plated contacts. Each cable has been individually tested on the basis of ISO/IEC11801;"Inakustik CAT 7 Professional Network Cable

	High-quality network cable with CAT7 cable and compact CAT6A RJ45 plugs for professional installations. The cable have a designed for high-speed networks of up to 10 gigabits. The plugs are fitted witjh ;atching lever protection and have gold-plated contacts. Each cable has been individually tested on the basis of ISO/IECH11801

	
		Cable: CAT7 AWG26 S/FTP
	
		Plug: RJ45 CAT6A with latching level protection
	
		Diameter: approx. 6mm
	
		Bandwidth: 500MHz
	
		Utiliization: 10/100/1000BASE-T, 10 GBASE-T
	
		Configuration 1:1


	
	FEATURES: 
	- Item Check on the basis of CAT6A ISO/IEC11801
	- 24C Gold Plated Contacts
	- Functional Packaging
	- Construction fully compliant to CE and RoHS regulation
	- 1x Professional CAT7 Patch Cable RJ45";http://www.audiocentre.co.id/product/2123/1/CAT7.jpg;;;
2124;Inakustik CAT7 / CAT 7 Professional Network Cable 2m; IDR230.000,00 ; IDR-   ;;0;High-quality network cable with CAT7 cable and compact CAT6A RJ45 plugs for professional installations. The cable have be designed for high-speed network of up to 10 gigabits. The plugs are fitted with latching lever protection and have gold-plated contacts. Each cable has been individually tested on the basis of ISO/IEC11801;"Inakustik CAT7 Professional Netowk Cable

	High-quality network cable with CAT7 cable and compact CAT6A RJ45 plugs for professional installations. The cable have be designed for high-speed network of up to 10 gigabits. The plugs are fitted with latching lever protection and have gold-plated contacts. Each cable has been individually tested on the basis of ISO/IEC11801
	
	
	FEATURES:
	- Item Check on the basis of CAT6A ISO/IEC 11801
	- 24C Gold Plated Contacts
	- Functional Packaging
	- Construction Fully Compliant to CE and R0HS regulation
	- 1x Professional CAT7 Patch Cable RJ45";http://www.audiocentre.co.id/product/2124/1/CAT7.jpg;;;
2126;Inakustik CAT7 / CAT 7 Professional Network Cable 5m; IDR370.000,00 ; IDR-   ;;0;High-quality network cable with CAT7 cable and compact CAT6A RJ45 plugs for professional installations. The cable have be designed for high-speed network of up to 10 gigabits. The plugs are fitted with latching lever protection and have gold-plated contacts. Each cable has been individually tested on the basis of ISO/IEC11801;"Inakustik CAT 7 Proffesional Network Cable
	High Quality network cable with CAT7 cable and compact CAT6A RJ45 plugs for professional installations, The cable have a designed for high-speed networks of up to 10 gigabits. The plugs are fitted with Watching lever protection and have gold-plated contacts. Each cable has been individually tested on the basis of ISO/IECH11801

	
		Cable:CAT7 AWG26 S/FTP
	
		Plug: RJ35 CAT6A with latching level protection
	
		Diameter: approx. 6mm
	
		Bandwith: 500MHz
	
		Utilization: 10/100/100BASE-T, 10 GBASE-T
	
		Configuration 1:1


	 

	FEATURES
	- Item Check on the basis of CAT6 ISO/IEC11801
	- 24C Gold Plated Contacts
	- Functional Packaging
	- Contruction fully compliant to CE and RoHS regulation
	- 1x Professional CAT7 Patch Cable RJ45";http://www.audiocentre.co.id/product/2126/1/CAT7.jpg;;;
2125;Inakustik CAT7 / CAT7 Professional Network Cable 3m; IDR330.000,00 ; IDR-   ;;0;High-quality network cable with CAT7 cable and compact CAT6A RJ45 plugs for professional installations. The cable have be designed for high-speed network of up to 10 gigabits. The plugs are fitted with latching lever protection and have gold-plated contacts. Each cable has been individually tested on the basis of ISO/IEC11801;"Inakustik CAT 7 Professional Network Cable
	High-quality network cable with CAT7 cable and compact CAT6A RJ45 plugs for professional installations. The cable have a designed high-speed network of up to 19 gigabits. The plugs are fitted with Watching lever protection and have gold-plated contacts. Each cable has been individually tested in the basis of ISO/IECH11801

	
		Cable:CAT7 AWG26 S/FTP
	
		Plug: RJ45 CAT6A with latching level protection
	
		Diameter: approx. 6mm
	
		Bandiwth: 500MHz
	
		Utilization: 10/100/1000BASE-T, 10 GBASE-T
	
		Configuration 1:1


	
	FEATURES:
	- Item Check on the basis of CAT6A ISO/IEC11801
	- 24C Gold Plated Contacts
	- Functional Packaging
	- Contruction fully compliant CE and RoHS regulation
	- 1x Professional CAT7 Patch Cable RJ45";http://www.audiocentre.co.id/product/2125/1/CAT7.jpg;;;
2113;Inakustik Doubletten Absorber Staging Speaker Amplifier; IDR750.000,00 ; IDR-   ;;0;Menahan Speaker, Amplifier, dll agar tidak terjadi getaran dengan Keramik yang membuat suara tersebut semakin bagus;"The Premium Doublette in sandwich design consists of metal discs and special rubber for optimum vibration damping between the devices and the standing position
	
	Features:
	- Withstands up to 20kg
	- Set of 4 Doubletten Absorbers
	- Height: 1.5cm
	- Diameter: 5.5 cm";http://www.audiocentre.co.id/product/2113/1/DoublettenAbsorber.jpg;http://www.audiocentre.co.id/product/2113/2/008509.jpg;;
2115;Inakustik Excellence Bolide Absorbers Staging Speaker Amplifier; IDR1.400.000,00 ; IDR-   ;;0;Menahan Speaker, Amplifier, dll agar tidak terjadi getaran dengan Keramik yang membuat suara tersebut semakin bagus;"The Excellence bolide shock absorber consists of a special rubber compound and a sophisticated in design for optimum damping of vibration between the devices and the standing position
	
	FEATURES:
	- Withstands up to 50kg
	- Set of 4 Excellence Bolide Absorbers
	- Diameter: 8.5cm";http://www.audiocentre.co.id/product/2115/1/ExcellenceBolideAbsorbers.jpg;http://www.audiocentre.co.id/product/2115/2/absorber-shock-bolide-chrome.jpg;;
2114;Inakustik Excellence Gel Absorber Staging Speaker Amplifier; IDR1.000.000,00 ; IDR-   ;;0;Menahan Speaker, Amplifier, dll agar tidak terjadi getaran dengan Keramik yang membuat suara tersebut semakin bagus;"High-end and hi-fi systems are a combination of highly precise and delicate devices. Perfectly attuned to each other, they allow music to be played back in outstanding quality. So that all components can work without interference, just like sensitive measuring equipment they need to be kept free of vibrations and shocks as far as possible. Vibrations are caused in different ways and they can be transmitted by structure-borne and airborne noise. The absorbers provide a remedy here. The Excellence Gel Absorbers have a special gel mixture at their core that can take up, i.e. absorb, vibration energy. They decouple loudspeakers and devices from the surface on which they are standing. You could say that it is sufficient to decouple the loudspeakers. But, as described above, there is still air-borne noise that also acts on the surface on which the devices are standing. So it therefore makes sense to decouple all of the devices from the surfaces on which they are standing. The same applies to devices such as CD players or hard drives that produce mechanical vibrations themselves and need to be kept away from other components as far as this is possible. 
	
	FEATURES:
	- 4x gel absorber
	- 4x plates made of stainless
	- 4x Felt Pads and adhesive pads
	- 1x User manual";http://www.audiocentre.co.id/product/2114/1/ExcellenceGelAbsorber.jpg;http://www.audiocentre.co.id/product/2114/2/008560.jpg;;
2224;Inakustik Excellent Cable USB A to B High Speed / cable usb a to b; IDR850.000,00 ; IDR-   ;hot;0;The Excellence USB cable is specially designed for streaming HD audio and video formats. The three-fold shielded twisted pair data cable protects the sensitive data content against external interferences. The silver-plated signal conductor and the perfectly adjusted impedance ensure fast and smooth data transmission. Thick conductors enable a stable supply for stationary and fast charging mobile devices. The metal connectors with gold-plated contacts provide optimum contact and minimal contact resistance.;"The Excellence USB cable is specially designed for streaming HD audio and video formats. The three-fold shielded twisted pair data cable protects the sensitive data content against external interferences. The silver-plated signal conductor and the perfectly adjusted impedance ensure fast and smooth data transmission. Thick conductors enable a stable supply for stationary and fast charging mobile devices. The metal connectors with gold-plated contacts provide optimum contact and minimal contact resistance.
	
	SPEC:

	USB A ke B

	3-fold shielding (SF-FTP)

	Silver-plated conductors

	26AWG conductor

	Conductors made of high-purity OFC copper

	Low-loss PE insulation

	Speed USB 2.0";http://www.audiocentre.co.id/product/2224/1/2521077_0e0ae527-a1f5-461d-a6c0-efcaec042229_1080_1080.jpg;http://www.audiocentre.co.id/product/2224/2/2521077_cff5ba35-7651-4ffb-baa0-e0f7cf041386_2000_2000.jpg;;
1710;Inakustik Exzellenz BFA Banana UP TO 16mm2 (isi 4 pcs); IDR850.000,00 ; IDR-   ;hot;0;Inakustik Exzellenz BFA Banana UP TO 16mm2 4 pcs;"Inakustik Exzellenz BFA Banana UP TO 16mm2

	
		Inakustik Exzellenz BFA Banana UP TO 16mm2 ISI 4 PCS
		Banana Plug / Inakustik
		Exzellenz BFA Holy Banana - Set of 4 pieces
		
		Ideal for own packaging of speaker cables
		Usable for cable cross-sections up to 6,0 qm
		Equates to BFA-Norm
		With screwed connection
		Red/black coding
		Inside Dimensions Ø = 5,0 mm
		Outside Dimensions Ø = 11,8 mm


	
		 


	
		
			
				
					Berhasil menyimpan template chat
			
			
				
					Template berhasil di hapusBatalkan
			
			
				
					Oops, terjadi kendala koneksi.Coba Lagi
			
		
	


	 

	 

	
		Product related to this item";http://www.audiocentre.co.id/product/1710/1/bfabanana--5.jpg;http://www.audiocentre.co.id/product/1710/2/bfabanana.jpg;http://www.audiocentre.co.id/product/1710/3/akusticheskie_razemi_inakustik_exzellenz_banana_bfa_4_006500021_2.jpg;http://www.audiocentre.co.id/product/1710/4/exzellenzbfabanana.jpg
1448;Inakustik Germany White Line HDMI Cable 4K 2.0 UHD 1.75m; IDR450.000,00 ; IDR-   ;hot;0;Inakustik Germany White Line HDMI Cable 4K 2.0 UHD 1.75m Manufacturer: Inakustik Germany;"Product description:
	-----------------------------------
	Ethernet network (up to 100 Mbit);Audio back channel;Additional Color Spaces;0.08mm data line;Transmission rate: up to 10.2 Gbit / s (340 MHz bandwidth);Resolution formats: 1080p, 1440p, 1600p, 2160p;3D video;ContentType;Supports the new HD audio formats: DTS HD, Dolby True HD, Dolby Digital Plus, PCM, DVD Audio, SACD;Lip Sync: automatic synchronization between picture and sound;CEC, HDCP, EDID compatible;Supports xv color and deep color multibit (up to 48 bits);Audio: up to 8 channels (24Bit / 192kHz).It is suitable for connecting digital AV components such as a DVD, HD DVD, Blu-ray player or game console, eg with a plasma, LCD TV, LED TV or projector.";http://www.audiocentre.co.id/product/1448/1/GermantWhiteLine.jpg;http://www.audiocentre.co.id/product/1448/2/2521077_91509cb4-e77f-4d08-8ec1-60487a8c0d04_600_590.jpg;http://www.audiocentre.co.id/product/1448/3/2521077_3bfaa0af-0397-4324-ae0a-1ae328915305_460_368.jpg;
2085;Inakustik High Speed HDMI Cable with Ethernet; IDR1.950.000,00 ; IDR-   ;hot;0;The Excellence High Speed HDMI® cable is specially designed for the high requirements of ultra high resolution formats (4K UHD) and transmits the required data rates of up to 18 Gbps. A 3-fold shielding protects the sensitive data content against external interferences. The thick signal conductor as well as the high-quality plug reduce additional data errors to a minimum. For excellent picture and sound quality. From 7.5 m length a specially chip is integrated in the plug, which ensures the 18 Gbps bandwidth even with 15 m cable length.;"The Excellence High Speed HDMI cable is specially designed for the high requiments of ultrah high resolution formats (4K UHD) and transmits the required data rates of up to 18Gbps. A 3-fold shielding protects the sensitive data content against exxternal interferences. The thick signal conductor as well as the high-quality plug reduce additional data errors to a minimum. For excellent picture and sound quality. From 7.5m length a specially chip is integrated in the plug, which ensures the 18Gbps bandwitdh event with 15m cable length.

	
		Supports HDMI 2.0a with 18Gbps
	
		Ultra HD 2160p (4K@50/60Hz x 2K Video)
	
		High Dynamic Range (HDR)
	
		Integrated reapeter (fom 7.5m)
	
		Conductors made of high-purity OFC copper
	
		24 AWG solid conductors


	

	 

	FEATURES:
	- HDCP 2.2 compatible
	- 3-fold shielded
	- Audio Return Channel (ARC)
	- CEC, EDID compatible
	- Additional Color Spaces
	- Deep Color
	- HD AUDIO
	- Textile Jacket
	- 24c gold-plated contacts
	- HDR (High Dynamic Range)";http://www.audiocentre.co.id/product/2085/1/HDMIKABELHIGHSPEED.jpg;http://www.audiocentre.co.id/product/2085/2/0062443015.jpg;http://www.audiocentre.co.id/product/2085/3/0062443015_B.jpg;
2535;Inakustik LS-204 XL LS 204 XL Micro Air Speaker Cable made in germany Banana to Banana 2x3m; IDR14.500.000,00 ; IDR-   ;new;0;We are continuing the story of AIR technology with the new REFERENCE MICRO AIR series: As with the already legendary AIR Helix cables, air is a central component of the insulation concept in the new REFERENCE MICRO AIR technology. However, due to the low loudspeaker impedances low line resistances and low inductance are also very important for loudspeaker cables. For this reason, a total of 6 concentric copper conductors are used in the REFERENCE LS-204 XL MICRO AIR in addition to the air dielectric. Thanks to this multicore architecture, the magnetic fields of the positive and negative conductors overlap and neutralise each other. This reduces the inductance of the cable considerably, thereby guaranteeing unadulterated transmission of the audio signal over a broad frequency range.;"We are continuing the story of AIR technology with the new REFERENCE MICRO AIR series: As with the already legendary AIR Helix cables, air is a central component of the insulation concept in the new REFERENCE MICRO AIR technology. However, due to the low loudspeaker impedances low line resistances and low inductance are also very important for loudspeaker cables. For this reason, a total of 6 concentric copper conductors are used in the REFERENCE LS-204 XL MICRO AIR in addition to the air dielectric. Thanks to this multicore architecture, the magnetic fields of the positive and negative conductors overlap and neutralise each other. This reduces the inductance of the cable considerably, thereby guaranteeing unadulterated transmission of the audio signal over a broad frequency range.

	 

	Features:

	Micro AIR Technology

	AIR dielectric

	Concentric Copper wire construction

	6-fold multicore architecture

	Single Wire

	Available as BFA, Cable lug or Easy-Plug variant";http://www.audiocentre.co.id/product/2535/1/LS204XLMicroAirBanana.jpg;http://www.audiocentre.co.id/product/2535/2/007716231.jpg;http://www.audiocentre.co.id/product/2535/3/007716231_5.jpg;http://www.audiocentre.co.id/product/2535/4/007716231_1.jpg
